user_id,start_date,age_group,instrument,country,skill_level,churn,day_1_retention,day_7_retention,day_30_retention,premium_conversion,lessons_completed
AUG17169,2024-08-18,18-34,Guitar,Australia,Intermediate,0,0,0,0,0,9
AUG17170,2024-08-18,35-54,Guitar,Sweden,Intermediate,0,0,0,0,0,4
AUG17171,2024-08-18,35-54,Piano,United Kingdom,Beginner,1,0,0,0,0,0
AUG17172,2024-08-18,35-54,Guitar,Brazil,Intermediate,0,0,0,0,0,7
AUG17173,2024-08-18,18-34,Ukulele,United States,Beginner,0,0,0,0,0,3
AUG17174,2024-08-18,35-54,Piano,United States,Beginner,1,1,1,0,0,1
AUG17175,2024-08-18,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,2
AUG17176,2024-08-18,35-54,Guitar,Italy,Beginner,0,0,0,0,0,3
AUG17177,2024-08-18,18-34,Guitar,United States,Beginner,1,1,0,0,0,0
AUG17178,2024-08-18,18-34,Guitar,Germany,Beginner,0,0,0,0,0,4
AUG17179,2024-08-18,35-54,Guitar,United States,Beginner,0,1,0,0,0,6
AUG17180,2024-08-18,18-34,Guitar,Sweden,Intermediate,0,0,0,0,0,2
AUG17181,2024-08-18,35-54,Guitar,Finland,Beginner,0,0,0,0,0,6
AUG17182,2024-08-18,35-54,Guitar,New Zealand,Beginner,0,0,0,0,0,7
AUG17183,2024-08-18,35-54,Ukulele,Canada,Beginner,0,0,0,0,0,3
AUG17184,2024-08-18,35-54,Ukulele,Brazil,Beginner,0,0,0,0,0,1
AUG17185,2024-08-18,35-54,Guitar,Mexico,Beginner,0,0,0,0,0,6
AUG17186,2024-08-18,18-34,Guitar,Norway,Intermediate,0,1,0,0,0,1
AUG17187,2024-08-18,18-34,Ukulele,United Kingdom,Beginner,0,0,0,0,0,3
AUG17188,2024-08-18,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,2
AUG17189,2024-08-18,35-54,Ukulele,United Kingdom,Beginner,0,1,1,1,0,6
AUG17190,2024-08-18,18-34,Piano,Sweden,Beginner,1,0,0,0,0,1
AUG17191,2024-08-18,18-34,Guitar,Finland,Beginner,0,0,0,0,0,7
AUG17192,2024-08-18,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,0
AUG17193,2024-08-18,35-54,Voice,Norway,Advanced,0,1,1,1,0,12
AUG17194,2024-08-18,35-54,Guitar,Sweden,Beginner,0,0,0,0,0,0
AUG17195,2024-08-18,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,6
AUG17196,2024-08-18,35-54,Ukulele,United States,Beginner,0,0,0,0,0,3
AUG17197,2024-08-18,18-34,Guitar,Spain,Beginner,0,0,0,0,0,7
AUG17198,2024-08-18,18-34,Guitar,Spain,Intermediate,0,0,0,0,0,3
AUG17199,2024-08-18,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,3
AUG17200,2024-08-18,35-54,Bass,Monaco,Beginner,0,0,0,0,1,31
AUG17201,2024-08-18,18-34,Piano,Germany,Beginner,0,0,0,0,0,5
AUG17202,2024-08-18,18-34,Guitar,Ireland,Advanced,0,0,0,0,0,13
AUG17203,2024-08-18,35-54,Guitar,United Kingdom,Beginner,0,1,1,1,0,5
AUG17204,2024-08-18,18-34,Piano,Argentina,Intermediate,0,0,0,0,0,7
AUG17205,2024-08-18,55+,Guitar,Mexico,Beginner,0,0,0,0,0,9
AUG17206,2024-08-18,35-54,Ukulele,Germany,Beginner,0,0,0,0,0,7
AUG17207,2024-08-18,18-34,Guitar,Australia,Beginner,1,0,0,0,0,6
AUG17208,2024-08-18,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,9
AUG17209,2024-08-18,35-54,Guitar,Germany,Beginner,0,0,0,0,0,10
AUG17210,2024-08-18,18-34,Guitar,Spain,Beginner,0,0,0,0,0,5
AUG17211,2024-08-18,18-34,Piano,United States,Beginner,0,1,0,0,0,5
AUG17212,2024-08-18,18-34,Piano,United Kingdom,Advanced,0,0,0,0,0,14
AUG17213,2024-08-18,18-34,Guitar,Norway,Intermediate,0,0,0,0,0,3
AUG17214,2024-08-18,18-34,Bass,Norway,Intermediate,0,0,0,0,0,4
AUG17215,2024-08-18,18-34,Ukulele,Finland,Intermediate,0,1,0,0,0,6
AUG17216,2024-08-18,18-34,Guitar,United Kingdom,Beginner,0,1,1,1,0,1
AUG17217,2024-08-18,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,4
AUG17218,2024-08-18,18-34,Piano,Germany,Beginner,0,0,0,0,0,4
AUG17219,2024-08-18,18-34,Guitar,Argentina,Beginner,0,0,0,0,0,6
AUG17220,2024-08-18,55+,Guitar,Spain,Beginner,0,0,0,0,0,5
AUG17221,2024-08-18,18-34,Piano,Finland,Beginner,1,0,0,0,0,1
AUG17222,2024-08-18,18-34,Guitar,Sweden,Intermediate,0,0,0,0,0,1
AUG17223,2024-08-18,18-34,Voice,Sweden,Beginner,0,0,0,0,0,4
AUG17224,2024-08-18,35-54,Piano,Brazil,Intermediate,0,0,0,0,0,10
AUG17225,2024-08-18,18-34,Voice,Norway,Beginner,0,0,0,0,0,6
AUG17226,2024-08-18,18-34,Piano,Ireland,Advanced,0,0,0,0,0,11
AUG17227,2024-08-18,18-34,Piano,United Kingdom,Beginner,0,0,0,0,0,6
AUG17228,2024-08-18,18-34,Ukulele,New Zealand,Beginner,0,0,0,0,0,5
AUG17229,2024-08-18,35-54,Voice,Germany,Intermediate,0,0,0,0,0,1
AUG17230,2024-08-18,18-34,Voice,Ireland,Beginner,0,0,0,0,0,3
AUG17231,2024-08-18,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,8
AUG17232,2024-08-18,18-34,Guitar,Norway,Beginner,0,0,0,0,0,6
AUG17233,2024-08-18,18-34,Ukulele,Sweden,Beginner,0,0,0,0,0,3
AUG17234,2024-08-18,18-34,Piano,Nauru,Beginner,0,0,0,0,0,3
AUG17235,2024-08-18,18-34,Bass,United States,Intermediate,0,0,0,0,0,6
AUG17236,2024-08-18,18-34,Ukulele,United Kingdom,Advanced,0,0,0,0,0,11
AUG17237,2024-08-18,35-54,Guitar,Netherlands,Advanced,1,1,1,0,0,12
AUG17238,2024-08-18,35-54,Guitar,Germany,Beginner,0,0,0,0,0,3
AUG17239,2024-08-18,35-54,Guitar,Netherlands,Beginner,0,1,0,0,0,4
AUG17240,2024-08-18,18-34,Ukulele,Norway,Intermediate,0,0,0,0,0,0
AUG17241,2024-08-18,18-34,Ukulele,United States,Intermediate,0,1,0,0,0,2
AUG17242,2024-08-18,35-54,Guitar,United States,Beginner,1,1,1,0,1,5
AUG17243,2024-08-18,18-34,Bass,France,Beginner,0,0,0,0,0,3
AUG17244,2024-08-18,35-54,Guitar,Netherlands,Intermediate,0,0,0,0,0,6
AUG17245,2024-08-18,18-34,Guitar,Netherlands,Beginner,1,0,0,0,0,3
AUG17246,2024-08-18,35-54,Voice,Canada,Beginner,0,0,0,0,0,8
AUG17247,2024-08-18,35-54,Piano,Ireland,Advanced,0,0,0,0,0,8
AUG17248,2024-08-18,35-54,Piano,Spain,Advanced,0,0,0,0,0,9
AUG17249,2024-08-18,18-34,Guitar,United States,Intermediate,0,1,0,0,1,5
AUG17250,2024-08-18,35-54,Ukulele,Norway,Beginner,0,0,0,0,0,4
AUG17251,2024-08-18,18-34,Guitar,Finland,Beginner,0,1,1,0,0,2
AUG17252,2024-08-18,35-54,Ukulele,Brazil,Advanced,0,0,0,0,0,15
AUG17253,2024-08-18,18-34,Guitar,Germany,Beginner,1,0,0,0,0,6
AUG17254,2024-08-18,18-34,Piano,Germany,Beginner,0,0,0,0,0,1
AUG17255,2024-08-18,35-54,Guitar,New Zealand,Beginner,1,0,0,0,0,7
AUG17256,2024-08-18,18-34,Piano,New Zealand,Beginner,0,0,0,0,0,5
AUG17257,2024-08-18,18-34,Guitar,Sweden,Advanced,0,0,0,0,0,1
AUG17258,2024-08-18,35-54,Guitar,United Kingdom,Advanced,0,0,0,0,0,13
AUG17259,2024-08-18,18-34,Guitar,Sweden,Advanced,0,0,0,0,0,19
AUG17260,2024-08-18,55+,Guitar,New Zealand,Intermediate,0,0,0,0,0,9
AUG17261,2024-08-18,18-34,Guitar,Germany,Advanced,0,0,0,0,0,8
AUG17262,2024-08-18,35-54,Guitar,Norway,Beginner,0,1,0,0,0,6
AUG17263,2024-08-18,35-54,Guitar,Norway,Beginner,0,0,0,0,0,2
AUG17264,2024-08-18,18-34,Guitar,New Zealand,Beginner,1,0,0,0,0,5
AUG17265,2024-08-18,18-34,Guitar,Australia,Beginner,0,0,0,0,0,6
AUG17266,2024-08-18,35-54,Guitar,Australia,Advanced,0,0,0,0,0,3
AUG17267,2024-08-18,55+,Guitar,Norway,Beginner,0,0,0,0,0,3
AUG17268,2024-08-18,35-54,Ukulele,United States,Beginner,1,0,0,0,0,6
AUG17269,2024-08-18,35-54,Piano,Germany,Intermediate,0,1,0,0,0,2
AUG17270,2024-08-18,18-34,Voice,Sweden,Beginner,0,0,0,0,0,9
AUG17271,2024-08-18,18-34,Bass,Australia,Beginner,1,0,0,0,0,0
AUG17272,2024-08-18,18-34,Ukulele,United States,Beginner,1,0,0,0,0,7
AUG17273,2024-08-18,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,2
AUG17274,2024-08-18,18-34,Guitar,New Zealand,Intermediate,0,0,0,0,0,45
AUG17275,2024-08-18,35-54,Guitar,South Africa,Beginner,0,0,0,0,0,6
AUG17276,2024-08-18,35-54,Guitar,Germany,Intermediate,0,0,0,0,0,5
AUG17277,2024-08-18,55+,Voice,Canada,Advanced,0,0,0,0,0,19
AUG17278,2024-08-18,18-34,Guitar,Germany,Beginner,0,0,0,0,0,5
AUG17279,2024-08-18,18-34,Guitar,United States,Beginner,0,1,0,0,0,5
AUG17280,2024-08-18,18-34,Ukulele,Germany,Beginner,0,1,1,0,0,3
AUG17281,2024-08-18,35-54,Guitar,United Kingdom,Intermediate,0,0,0,0,0,7
AUG17282,2024-08-18,18-34,Guitar,Canada,Beginner,0,0,0,0,0,5
AUG17283,2024-08-18,18-34,Piano,Finland,Beginner,0,0,0,0,0,3
AUG17284,2024-08-18,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,11
AUG17285,2024-08-18,18-34,Guitar,Germany,Beginner,0,0,0,0,0,2
AUG17286,2024-08-18,18-34,Guitar,France,Beginner,0,0,0,0,0,2
AUG17287,2024-08-18,55+,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG17288,2024-08-18,18-34,Ukulele,United Kingdom,Beginner,0,0,0,0,0,0
AUG17289,2024-08-18,35-54,Guitar,United States,Beginner,1,1,1,0,0,5
AUG17290,2024-08-18,35-54,Piano,Bhutan,Advanced,0,1,0,1,0,46
AUG17291,2024-08-18,35-54,Ukulele,Netherlands,Advanced,0,0,0,0,0,15
AUG17292,2024-08-18,35-54,Guitar,Germany,Beginner,0,0,0,0,0,2
AUG17293,2024-08-18,55+,Guitar,Finland,Beginner,0,0,0,0,0,6
AUG17294,2024-08-18,18-34,Guitar,Italy,Beginner,0,0,0,0,0,5
AUG17295,2024-08-18,35-54,Guitar,New Zealand,Beginner,1,0,0,0,0,3
AUG17296,2024-08-18,18-34,Guitar,France,Beginner,0,0,0,0,0,8
AUG17297,2024-08-18,18-34,Piano,Ireland,Advanced,0,0,0,0,0,7
AUG17298,2024-08-18,35-54,Guitar,Brazil,Beginner,0,0,0,0,0,0
AUG17299,2024-08-18,18-34,Piano,Germany,Beginner,0,0,0,0,0,8
AUG17300,2024-08-18,18-34,Guitar,New Zealand,Beginner,0,1,1,0,0,4
AUG17301,2024-08-18,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,8
AUG17302,2024-08-18,35-54,Bass,Sweden,Beginner,0,0,0,0,0,5
AUG17303,2024-08-18,18-34,Piano,Mexico,Beginner,0,0,0,0,0,0
AUG17304,2024-08-18,18-34,Guitar,Netherlands,Beginner,1,0,0,0,0,5
AUG17305,2024-08-18,35-54,Piano,United Kingdom,Intermediate,0,0,0,0,0,8
AUG17306,2024-08-18,18-34,Piano,Sweden,Advanced,1,0,0,0,0,11
AUG17307,2024-08-18,18-34,Piano,Finland,Advanced,0,0,0,0,0,16
AUG17308,2024-08-18,35-54,Guitar,Germany,Beginner,0,0,0,0,0,3
AUG17309,2024-08-18,18-34,Piano,United Kingdom,Beginner,0,0,0,0,0,0
AUG17310,2024-08-18,18-34,Guitar,United States,Beginner,0,1,0,0,0,3
AUG17311,2024-08-18,18-34,Guitar,Norway,Beginner,0,0,0,0,0,5
AUG17312,2024-08-18,18-34,Ukulele,Germany,Beginner,0,1,0,0,0,6
AUG17313,2024-08-18,35-54,Piano,New Zealand,Beginner,0,1,0,0,0,7
AUG17314,2024-08-18,18-34,Guitar,France,Beginner,0,0,0,0,0,2
AUG17315,2024-08-18,35-54,Voice,Argentina,Beginner,0,0,0,0,0,2
AUG17316,2024-08-18,18-34,Bass,Ireland,Beginner,0,1,0,0,0,4
AUG17317,2024-08-18,35-54,Voice,Norway,Intermediate,0,0,0,0,0,8
AUG17318,2024-08-18,35-54,Guitar,Spain,Beginner,0,0,0,0,0,3
AUG17319,2024-08-18,18-34,Piano,France,Intermediate,0,0,0,0,0,5
AUG17320,2024-08-18,35-54,Voice,Australia,Beginner,1,0,0,0,0,3
AUG17321,2024-08-18,35-54,Ukulele,United Kingdom,Beginner,0,0,0,0,1,5
AUG17322,2024-08-18,18-34,Voice,Sweden,Beginner,0,0,0,0,0,2
AUG17323,2024-08-18,35-54,Piano,United Kingdom,Intermediate,0,1,0,0,0,8
AUG17324,2024-08-18,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,5
AUG17325,2024-08-18,18-34,Ukulele,Norway,Beginner,0,0,0,0,0,3
AUG17326,2024-08-18,18-34,Guitar,Sweden,Advanced,1,0,0,0,0,12
AUG17327,2024-08-18,35-54,Guitar,Argentina,Beginner,0,0,0,0,0,10
AUG17328,2024-08-18,18-34,Ukulele,United States,Beginner,0,0,0,0,0,5
AUG17329,2024-08-18,18-34,Ukulele,Germany,Beginner,0,0,0,0,0,1
AUG17330,2024-08-18,18-34,Ukulele,France,Beginner,0,0,0,0,0,1
AUG17331,2024-08-18,35-54,Guitar,Brazil,Beginner,0,0,0,0,0,6
AUG17332,2024-08-18,18-34,Voice,South Africa,Beginner,0,1,1,0,0,0
AUG17333,2024-08-18,18-34,Guitar,Germany,Beginner,0,0,0,0,0,6
AUG17334,2024-08-18,35-54,Guitar,Norway,Advanced,1,0,0,0,0,15
AUG17335,2024-08-18,35-54,Piano,Germany,Intermediate,0,0,0,0,0,5
AUG17336,2024-08-18,18-34,Voice,Norway,Intermediate,0,0,0,0,0,13
AUG17337,2024-08-18,18-34,Guitar,Germany,Beginner,0,1,1,1,0,5
AUG17338,2024-08-18,18-34,Guitar,Germany,Beginner,0,0,0,0,0,7
AUG17339,2024-08-18,55+,Bass,United States,Beginner,0,0,0,0,0,2
AUG17340,2024-08-18,18-34,Piano,Norway,Beginner,0,0,0,0,0,7
AUG17341,2024-08-18,35-54,Voice,Canada,Beginner,0,0,0,0,0,8
AUG17342,2024-08-18,18-34,Piano,Italy,Beginner,0,0,0,0,0,4
AUG17343,2024-08-18,35-54,Guitar,Finland,Beginner,0,1,0,0,0,0
AUG17344,2024-08-18,55+,Voice,Norway,Beginner,1,0,0,0,0,4
AUG17345,2024-08-18,18-34,Piano,Finland,Intermediate,0,0,0,0,0,6
AUG17346,2024-08-18,18-34,Guitar,Norway,Intermediate,0,0,0,0,0,6
AUG17347,2024-08-18,35-54,Voice,Seychelles,Beginner,0,0,0,1,0,16
AUG17348,2024-08-18,18-34,Guitar,Italy,Beginner,0,0,0,0,0,3
AUG17349,2024-08-18,35-54,Guitar,France,Beginner,1,0,0,0,0,47
AUG17350,2024-08-18,18-34,Ukulele,Germany,Beginner,1,0,0,0,0,10
AUG17351,2024-08-18,35-54,Voice,Norway,Intermediate,0,0,0,0,0,12
AUG17352,2024-08-18,35-54,Guitar,United Kingdom,Beginner,0,1,0,0,0,3
AUG17353,2024-08-18,35-54,Ukulele,Italy,Beginner,0,1,0,0,0,4
AUG17354,2024-08-18,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG17355,2024-08-18,35-54,Voice,South Africa,Beginner,0,0,0,0,0,1
AUG17356,2024-08-18,55+,Guitar,United States,Intermediate,0,0,0,0,0,5
AUG17357,2024-08-18,18-34,Piano,Sweden,Beginner,0,0,0,0,0,9
AUG17358,2024-08-18,18-34,Ukulele,Djibouti,Beginner,0,0,0,1,0,3
AUG17359,2024-08-18,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG17360,2024-08-18,18-34,Guitar,United States,Advanced,0,0,0,0,0,15
AUG17361,2024-08-18,55+,Guitar,Netherlands,Advanced,0,0,0,0,0,11
AUG17362,2024-08-18,35-54,Guitar,France,Beginner,0,0,0,0,0,3
AUG17363,2024-08-18,35-54,Piano,Canada,Beginner,1,1,0,0,0,6
AUG17364,2024-08-18,35-54,Voice,Netherlands,Beginner,1,0,0,0,0,0
AUG17365,2024-08-18,35-54,Piano,Italy,Beginner,0,1,1,0,0,8
AUG17366,2024-08-18,18-34,Guitar,Netherlands,Intermediate,0,0,0,0,0,9
AUG17367,2024-08-18,55+,Guitar,France,Beginner,0,0,0,0,0,7
AUG17368,2024-08-18,18-34,Piano,Canada,Beginner,0,1,0,0,0,1
AUG17369,2024-08-18,35-54,Voice,Argentina,Beginner,0,0,0,0,0,5
AUG17370,2024-08-18,35-54,Guitar,Canada,Beginner,0,0,0,0,1,0
AUG17371,2024-08-18,18-34,Voice,Spain,Beginner,0,0,0,0,0,4
AUG17372,2024-08-18,35-54,Piano,Norway,Intermediate,0,0,0,0,0,0
AUG17373,2024-08-18,18-34,Guitar,France,Intermediate,0,1,0,0,0,3
AUG17374,2024-08-18,18-34,Piano,Ireland,Intermediate,0,0,0,0,0,4
AUG17375,2024-08-18,18-34,Guitar,Finland,Beginner,1,0,0,0,0,6
AUG17376,2024-08-18,55+,Guitar,Netherlands,Beginner,0,0,0,0,0,4
AUG17377,2024-08-18,35-54,Piano,Argentina,Beginner,0,0,0,0,0,7
AUG17378,2024-08-18,18-34,Piano,Brazil,Beginner,0,0,0,0,0,5
AUG17379,2024-08-18,35-54,Guitar,Netherlands,Beginner,0,0,0,0,0,2
AUG17380,2024-08-18,35-54,Guitar,Canada,Advanced,0,1,0,0,0,10
AUG17381,2024-08-18,35-54,Ukulele,Canada,Beginner,1,0,0,0,0,1
AUG17382,2024-08-18,35-54,Guitar,Netherlands,Beginner,1,1,1,0,0,2
AUG17383,2024-08-18,18-34,Ukulele,France,Intermediate,1,0,0,0,0,2
AUG17384,2024-08-18,35-54,Voice,United States,Beginner,0,0,0,0,0,1
AUG17385,2024-08-18,18-34,Guitar,Germany,Advanced,0,0,0,0,0,2
AUG17386,2024-08-18,35-54,Piano,Australia,Intermediate,0,0,0,0,0,6
AUG17387,2024-08-18,35-54,Guitar,New Zealand,Beginner,0,1,1,0,0,2
AUG17388,2024-08-18,55+,Guitar,Ireland,Beginner,0,1,0,0,0,2
AUG17389,2024-08-18,35-54,Piano,Netherlands,Advanced,0,0,0,0,0,11
AUG17390,2024-08-18,35-54,Ukulele,United States,Beginner,0,1,1,0,0,4
AUG17391,2024-08-18,35-54,Ukulele,Germany,Advanced,1,0,0,0,0,13
AUG17392,2024-08-18,18-34,Guitar,United Kingdom,Advanced,0,0,0,0,0,6
AUG17393,2024-08-18,18-34,Ukulele,Canada,Beginner,0,0,0,0,0,3
AUG17394,2024-08-18,55+,Voice,United States,Intermediate,0,0,0,0,0,0
AUG17395,2024-08-18,35-54,Guitar,New Zealand,Advanced,0,0,0,0,0,4
AUG17396,2024-08-18,35-54,Ukulele,Sweden,Intermediate,0,0,0,0,0,6
AUG17397,2024-08-18,35-54,Guitar,Spain,Beginner,0,0,0,0,0,2
AUG17398,2024-08-18,35-54,Bass,Germany,Beginner,0,0,0,0,0,6
AUG17399,2024-08-18,35-54,Piano,Spain,Beginner,0,0,0,0,0,3
AUG17400,2024-08-18,18-34,Guitar,Spain,Advanced,0,0,0,0,0,10
AUG17401,2024-08-18,18-34,Guitar,Italy,Beginner,0,0,0,0,0,4
AUG17402,2024-08-18,35-54,Guitar,United States,Beginner,0,0,0,0,0,5
AUG17403,2024-08-18,18-34,Guitar,Australia,Advanced,0,0,0,0,0,3
AUG17404,2024-08-18,18-34,Piano,United States,Beginner,0,0,0,0,0,2
AUG17405,2024-08-18,18-34,Guitar,Ireland,Advanced,0,0,0,0,0,6
AUG17406,2024-08-18,35-54,Piano,Germany,Beginner,0,0,0,0,0,3
AUG17407,2024-08-18,18-34,Guitar,Ireland,Advanced,0,0,0,0,0,35
AUG17408,2024-08-18,18-34,Guitar,Canada,Beginner,0,0,0,0,0,4
AUG17409,2024-08-18,35-54,Guitar,Australia,Beginner,0,1,0,0,0,2
AUG17410,2024-08-18,55+,Guitar,Germany,Beginner,0,1,0,0,0,3
AUG17411,2024-08-18,35-54,Voice,Sweden,Beginner,0,0,0,0,0,5
AUG17412,2024-08-19,55+,Voice,Australia,Beginner,0,1,1,1,0,5
AUG17413,2024-08-19,18-34,Voice,United States,Beginner,0,0,0,0,0,4
AUG17414,2024-08-19,55+,Bass,Finland,Intermediate,0,0,0,0,0,6
AUG17415,2024-08-19,35-54,Guitar,United Kingdom,Advanced,0,0,0,0,0,12
AUG17416,2024-08-19,18-34,Guitar,Spain,Intermediate,0,0,0,0,0,11
AUG17417,2024-08-19,18-34,Guitar,United Kingdom,Intermediate,0,1,0,0,0,4
AUG17418,2024-08-19,35-54,Guitar,France,Beginner,1,1,0,0,0,4
AUG17419,2024-08-19,18-34,Piano,Argentina,Beginner,0,0,0,0,0,7
AUG17420,2024-08-19,35-54,Bass,Netherlands,Beginner,0,0,0,0,0,7
AUG17421,2024-08-19,35-54,Ukulele,France,Beginner,1,0,0,0,0,3
AUG17422,2024-08-19,18-34,Guitar,Finland,Beginner,0,0,0,0,0,3
AUG17423,2024-08-19,35-54,Guitar,Italy,Beginner,0,0,0,0,0,7
AUG17424,2024-08-19,35-54,Guitar,Australia,Beginner,1,0,0,0,0,7
AUG17425,2024-08-19,35-54,Guitar,Canada,Beginner,0,0,0,0,0,4
AUG17426,2024-08-19,35-54,Guitar,Brazil,Beginner,0,0,0,0,0,6
AUG17427,2024-08-19,18-34,Guitar,United States,Intermediate,0,0,0,0,0,6
AUG17428,2024-08-19,18-34,Voice,Sweden,Beginner,1,0,0,0,0,24
AUG17429,2024-08-19,18-34,Piano,Netherlands,Intermediate,0,0,0,0,0,3
AUG17430,2024-08-19,35-54,Guitar,Germany,Beginner,1,0,0,0,0,3
AUG17431,2024-08-19,35-54,Voice,France,Beginner,0,0,0,0,0,5
AUG17432,2024-08-19,18-34,Guitar,Sweden,Advanced,1,0,0,0,0,1
AUG17433,2024-08-19,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,5
AUG17434,2024-08-19,18-34,Guitar,Maldives,Beginner,0,0,0,1,0,5
AUG17435,2024-08-19,18-34,Piano,Spain,Beginner,0,0,0,0,0,7
AUG17436,2024-08-19,18-34,Voice,Australia,Beginner,1,0,0,0,0,8
AUG17437,2024-08-19,18-34,Piano,United Kingdom,Beginner,1,1,0,0,0,7
AUG17438,2024-08-19,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,7
AUG17439,2024-08-19,18-34,Piano,Netherlands,Intermediate,0,0,0,0,0,0
AUG17440,2024-08-19,18-34,Guitar,United States,Beginner,0,0,0,0,0,2
AUG17441,2024-08-19,18-34,Guitar,Germany,Beginner,0,0,0,0,0,9
AUG17442,2024-08-19,55+,Guitar,Netherlands,Beginner,0,0,0,0,0,3
AUG17443,2024-08-19,35-54,Ukulele,South Africa,Beginner,0,0,0,0,0,4
AUG17444,2024-08-19,35-54,Guitar,Netherlands,Intermediate,0,1,0,0,0,2
AUG17445,2024-08-19,35-54,Piano,United Kingdom,Intermediate,0,0,0,0,0,12
AUG17446,2024-08-19,35-54,Guitar,United States,Beginner,0,0,0,0,0,0
AUG17447,2024-08-19,18-34,Guitar,United States,Beginner,0,0,0,0,0,1
AUG17448,2024-08-19,18-34,Bass,New Zealand,Intermediate,0,0,0,0,0,3
AUG17449,2024-08-19,55+,Piano,Australia,Beginner,0,1,0,0,0,6
AUG17450,2024-08-19,55+,Guitar,Ireland,Beginner,1,0,0,0,0,1
AUG17451,2024-08-19,35-54,Ukulele,France,Beginner,0,1,0,0,0,7
AUG17452,2024-08-19,35-54,Guitar,United Kingdom,Beginner,0,1,0,0,0,7
AUG17453,2024-08-19,18-34,Guitar,France,Beginner,0,0,0,0,0,5
AUG17454,2024-08-19,18-34,Guitar,Mexico,Beginner,0,1,1,1,0,4
AUG17455,2024-08-19,55+,Ukulele,New Zealand,Beginner,0,0,0,0,0,6
AUG17456,2024-08-19,18-34,Guitar,Norway,Beginner,0,1,1,1,0,3
AUG17457,2024-08-19,18-34,Guitar,United States,Beginner,0,1,0,0,0,4
AUG17458,2024-08-19,18-34,Guitar,United States,Beginner,1,0,0,0,0,8
AUG17459,2024-08-19,18-34,Voice,United States,Intermediate,1,0,0,0,0,9
AUG17460,2024-08-19,35-54,Piano,Germany,Beginner,0,0,0,0,0,0
AUG17461,2024-08-19,18-34,Guitar,Norway,Beginner,0,0,0,0,0,2
AUG17462,2024-08-19,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,8
AUG17463,2024-08-19,35-54,Piano,Seychelles,Intermediate,0,1,1,1,0,22
AUG17464,2024-08-19,35-54,Voice,San Marino,Beginner,0,1,0,1,1,6
AUG17465,2024-08-19,55+,Voice,Finland,Beginner,0,0,0,0,0,5
AUG17466,2024-08-19,18-34,Guitar,United States,Beginner,0,1,1,0,0,7
AUG17467,2024-08-19,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,4
AUG17468,2024-08-19,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,7
AUG17469,2024-08-19,18-34,Guitar,United States,Advanced,0,0,0,0,0,1
AUG17470,2024-08-19,18-34,Piano,Germany,Intermediate,0,0,0,0,0,9
AUG17471,2024-08-19,18-34,Guitar,Canada,Advanced,0,0,0,0,0,1
AUG17472,2024-08-19,18-34,Guitar,Norway,Beginner,0,1,0,0,0,4
AUG17473,2024-08-19,18-34,Voice,United States,Intermediate,0,0,0,0,0,4
AUG17474,2024-08-19,18-34,Guitar,France,Beginner,1,0,0,0,0,8
AUG17475,2024-08-19,35-54,Voice,Netherlands,Beginner,0,0,0,0,0,3
AUG17476,2024-08-19,55+,Guitar,South Africa,Beginner,0,0,0,0,0,5
AUG17477,2024-08-19,35-54,Piano,Canada,Beginner,0,0,0,0,0,2
AUG17478,2024-08-19,35-54,Voice,Canada,Beginner,1,0,0,0,0,5
AUG17479,2024-08-19,18-34,Guitar,France,Intermediate,0,0,0,0,0,12
AUG17480,2024-08-19,35-54,Guitar,Saint Kitts and Nevis,Beginner,0,1,0,0,0,5
AUG17481,2024-08-19,18-34,Voice,Finland,Beginner,0,1,0,0,0,0
AUG17482,2024-08-19,18-34,Piano,France,Beginner,0,0,0,0,0,7
AUG17483,2024-08-19,18-34,Piano,New Zealand,Advanced,0,0,0,0,0,13
AUG17484,2024-08-19,18-34,Voice,New Zealand,Beginner,0,0,0,0,0,7
AUG17485,2024-08-19,35-54,Piano,Sweden,Intermediate,0,1,1,0,0,6
AUG17486,2024-08-19,35-54,Guitar,Ireland,Beginner,0,0,0,0,0,6
AUG17487,2024-08-19,18-34,Bass,Germany,Beginner,0,0,0,0,0,7
AUG17488,2024-08-19,18-34,Guitar,Canada,Beginner,0,0,0,0,0,5
